	names	pvalues	qvalues	log2FC
0	A1BG	5.728214218901549e-07	1.5848763210912486e-06	-2.247707920188163
1	A1BG-AS1	0.8216124591085104	0.8660288201008298	0.29832880036485454
2	A1CF			-0.0
3	A2M	0.029485797221641852	0.06259078481444066	-1.3038022753117398
4	A2M-AS1	0.45880401010387395	0.5920621405945133	-0.8001240288449898
5	A2ML1	0.21982795805801747	0.3481655756460029	-1.3342339527191776
6	A2ML1-AS1	0.4306569424120097	0.562219933322873	739.2781620863767
7	A3GALT2	0.4306569424120097	0.562219933322873	739.5158926023006
8	A4GALT			-0.0
9	A4GNT			-0.0
10	AAAS	0.7443369105651282	0.8064294681421065	0.26904567457824635
11	AACS	0.05493311063272792	0.11035633350192701	-0.3594621881644613
12	AADAC	0.028332822625788904	0.06058473171047898	-739.6583228597402
13	AADACL2			-0.0
14	AADACL2-AS1	0.028332822625788904	0.06058473171047898	-739.911372962075
15	AADACL3			-0.0
16	AADACL4			-0.0
17	AADAT	0.022818890586102605	0.050137946687095515	-2.737661119347357
18	AAED1	0.004667692731509412	0.011155682869582932	-1.2058986648768588
19	AAGAB	0.09487530542223424	0.1770710556899037	-0.2178448185666153
20	AAK1	0.7929546074004049	0.8458528764877086	0.046025782751440925
21	AAMDC	0.8074319081789022	0.8566763300831931	-0.11266037170890586
22	AAMP	6.06504974112904e-05	0.00016124898425453043	-1.4751725453582334
23	AANAT	0.6508773805168314	0.7296092891230143	738.8214880803536
24	AAR2	0.3201604233868909	0.4631789529571756	-0.19100428153489046
25	AARD			-0.0
26	AARS	0.3551317415275882	0.5046306060425053	-0.06759473180481068
27	AARS2	0.6676451172568059	0.7459113310858103	0.49328419699399584
28	AARSD1			-0.0
29	AASDH	0.17632611994861302	0.29446455573295827	-0.10608786485874222
30	AASDHPPT	0.2768315214618715	0.41328380641514534	-0.2564364908808392
31	AASS	0.21982795805801747	0.3481655756460029	-0.5186542375563086
32	AATBC	0.5206058949259649	0.6352797737229341	739.1509597877911
33	AATF	0.04466045360762366	0.09135657436936781	-0.18066868744466968
34	AATK			-0.0
35	AB015752.1	0.5206058949259649	0.6352797737229341	738.6821985860353
36	ABALON	0.6508773805168314	0.7296092891230143	738.3125712660695
37	ABAT	0.5618205793579192	0.66739141279089	0.38526754731811463
38	ABCA1	0.00026945391339670756	0.0006993110286865189	-0.8065302395860099
39	ABCA10	0.008550305745311362	0.019940144784963656	1.7882777480243774
40	ABCA12	0.2934402119538564	0.43412909016180123	-0.48385736118127287
41	ABCA13	0.4195907328852251	0.5582666654012569	-1.0790624061861611
42	ABCA2	0.4306569424120097	0.562219933322873	739.7041251796605
43	ABCA3	0.85575766987925	0.8917080917503606	0.3637235960763934
44	ABCA4			-0.0
45	ABCA5	0.011039373903728042	0.025427882573566072	0.7383042711029472
46	ABCA6	0.4353832963867842	0.5672492044076354	0.571827568618053
47	ABCA7	0.7199528999057085	0.7920133282851967	0.16354649203750937
48	ABCA8	0.4306569424120097	0.562219933322873	739.4896456500079
49	ABCA9	0.4728331195395509	0.6066889610120825	0.7486548629791598
50	ABCA9-AS1	0.3623102280101942	0.5079606775829536	739.4664401302431
51	ABCB1	0.7245969429318819	0.7962145141234033	0.3653224667456709
52	ABCB10	0.5759749806927456	0.6764194749464956	0.1397491784626792
53	ABCB11	0.6508773805168314	0.7296092891230143	737.9736147201048
54	ABCB4	0.028332822625788904	0.06058473171047898	-740.277856518363
55	ABCB5	0.21982795805801747	0.3481655756460029	-1.09138063989555
56	ABCB6			-0.0
57	ABCB7	0.809260181042275	0.8576997612900527	0.04294200309877971
58	ABCB8	0.3274942818366383	0.47130730280034594	-0.32087040623851815
59	ABCB9	0.9586892904229695	0.9731490785784414	0.32444497656455296
60	ABCC1	0.09005669563424197	0.16897002630038874	0.36953781853540735
61	ABCC10	0.16285720455440467	0.27511784959153174	-0.3177170951845598
62	ABCC11	0.3623102280101942	0.5079606775829536	739.639939440349
63	ABCC12			-0.0
64	ABCC2	0.050677669378124075	0.10249843140404527	-0.4323575247813509
65	ABCC3	0.6779409897858044	0.755188008475481	-0.7053253332972389
66	ABCC4	0.45443330110377433	0.5882032219246219	-0.08917950198085789
67	ABCC5	0.5393430856178754	0.650841604928778	0.05307566760375382
68	ABCC5-AS1			-0.0
69	ABCC6	0.22707446188936142	0.35419320308593644	740.077793986708
70	ABCC8			-0.0
71	ABCC9	0.5206058949259649	0.6352797737229341	739.1488517632642
72	ABCD1	0.09106635902010113	0.1707098775209378	-0.897890841719649
73	ABCD2	0.4584893240972687	0.5920621405945133	0.3170758011252075
74	ABCD3	0.6665258635601499	0.7448570690642041	0.08192067684930948
75	ABCD4	0.9098822053799835	0.9333163530671574	0.10339664783881308
76	ABCE1	0.7071878871848774	0.780739673952656	-0.00882055309045593
77	ABCF1	0.4058127503906478	0.5546879263872759	-0.20629995706547066
78	ABCF2			-0.0
79	ABCF2_ENSG00000033050			-0.0
80	ABCF3	0.04589516676262391	0.09357477216900942	-0.4289148792193176
81	ABCG1	0.6735674834117902	0.7515657540535431	-0.191946325431533
82	ABCG2	0.9713965315861885	0.9830388018067262	0.17828768282708563
83	ABCG4			-0.0
84	ABCG5			-0.0
85	ABCG8			-0.0
86	ABHD1			-0.0
87	ABHD10	0.4670626922089206	0.6005990288284939	-0.1997833268245981
88	ABHD11	0.41270197126355135	0.5546879263872759	-0.23524627919785246
89	ABHD12	0.783339544993557	0.8376933425629135	0.10390808496610093
90	ABHD12B	0.6508773805168314	0.7296092891230143	737.8669475375885
91	ABHD13	0.033319301405520765	0.06996692688355745	-0.5124052805696597
92	ABHD14A	0.0805732332809614	0.1549512703633023	-1.9136785954733955
93	ABHD14A-ACY1	0.6508773805168314	0.7296092891230143	738.3082924794954
94	ABHD14B	0.9694905342935868	0.9815843169706981	0.8247972287639431
95	ABHD15	0.19629066017197516	0.32280127825441157	740.3539414872818
96	ABHD15-AS1	0.7413831863317965	0.8038596689590829	0.12361185006332676
97	ABHD16A	0.45880401010387395	0.5920621405945133	-0.912887369732017
98	ABHD16B	0.6508773805168314	0.7296092891230143	738.3698560744213
99	ABHD17A	0.005971705987577311	0.014129491909218639	-0.4497623086753124
100	ABHD17B	0.47920317389177747	0.6109622117256772	-0.025668624493205394
101	ABHD17C	0.06214108967518836	0.12356942475107999	-0.9098347637920905
102	ABHD18	0.411289964693087	0.5546879263872759	0.01022892937279829
103	ABHD2	0.8402850874693037	0.8812392494479926	0.15094515444507772
104	ABHD3	0.010638776342385	0.02456397090132184	0.29884192003333154
105	ABHD4	0.033859986510143096	0.07100012393412132	-0.8545057608693414
106	ABHD5	0.040377788571286904	0.08362398472458202	-0.5463335798219253
107	ABHD6	0.49327287147137555	0.6199870399318809	-0.1765991826975779
108	ABHD8	0.5736893224456102	0.6740433768274185	0.04320134738299153
109	ABI1	0.08385848915323518	0.15873347675447205	0.3362190290042338
110	ABI2	0.3390763527195396	0.485828657844959	-0.07743821695469366
111	ABI3	0.3623102280101942	0.5079606775829536	739.5656579824372
112	ABI3BP	0.5568354483873794	0.66739141279089	-0.5319932585378853
113	ABL1	0.8185988386285046	0.863553657486801	0.03867798601004013
114	ABL2	0.6311727830779407	0.724509194331146	0.18198288391815753
115	ABLIM1	0.06521448577563861	0.12922447115125782	-1.078715425225619
116	ABLIM2	0.4306569424120097	0.562219933322873	739.5692650577267
117	ABLIM3	0.022818890586102605	0.050137946687095515	-2.4110065811455517
118	ABO			-0.0
119	ABR	0.08050585497966617	0.15487885251111708	0.5990344007400377
120	ABRA			-0.0
121	ABRACL	1.0828135712209139e-05	2.935225920358419e-05	-1.4817920279076697
122	ABRAXAS1	0.5023323155832249	0.6296726944696281	0.041978205120746015
123	ABRAXAS2	0.17096993169010977	0.2867624157917161	0.50759313682881
124	ABT1	0.008465908508982161	0.019750140798708123	-0.8856096447653043
125	ABTB1	0.2763093828216924	0.41261235908258515	1.0929552730290362
126	ABTB2	0.019818177044228995	0.04395352832777602	-0.404263430114816
127	AC000032.1	0.028332822625788904	0.06058473171047898	-739.3670441914743
128	AC000035.1			-0.0
129	AC000036.1			-0.0
